farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm,NB_count_farm
Antrim-T,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,1,1
Peterborough-R,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Jaffrey-C,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,2,2
Mason-B,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,2,2
NewIpswich-B,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Milford-M,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Concord-A,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Concord-D,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Weare-I,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
NewBoston-M,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Bradford-W,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
NewLondon-SL,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Plainfield-E,1,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
NorthHaverhill-GC,3,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Plymouth-L,6,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Piermont-PM,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
SugarHill-SH,1,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Bristol-W,4,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Grafton-AH,3,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Derry-JF,0,2015,2015-07-13,69.98126984126986,62.19626984126982,102.02380952380952,70.06218253968258,3,3,3,0,0
Litchfield-M,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,5,5
Litchfield-W,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,7,6
Hudson-S,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,5,5
Pelham-G,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,2,2
Milford-S,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,7,7
Amherst-P,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,6,6
Milford-L,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,1,1
Hollis-K,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,4,4
Hollis-B,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,5,5
Hollis-JL,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Hollis-L,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,2,2
Nashua-S,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,1,1
Antrim-T,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,1,1
Peterborough-R,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Jaffrey-C,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,2,2
Mason-B,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,2,2
NewIpswich-B,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Milford-M,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Concord-A,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Concord-D,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Weare-I,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
NewBoston-M,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Bradford-W,1,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
NewLondon-SL,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Surry-G,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Plainfield-E,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
NorthHaverhill-GC,3,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Plymouth-L,3,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
SugarHill-SH,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Grafton-AH,3,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Derry-JF,0,2015,2015-07-20,69.35806122448979,59.470000000000105,138.0612244897959,69.15892857142856,2,2,2,0,0
Litchfield-M,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,3,3
Litchfield-W,2,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,10,11
Hudson-S,1,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,6,6
Pelham-G,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,2,2
Milford-S,3,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,6,6
Amherst-P,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,10,10
Milford-L,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,2,2
Hollis-K,3,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,5,5
Hollis-B,1,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,3,2
Hollis-JL,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,1,1
Hollis-L,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,1,1
Nashua-S,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Antrim-T,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,1,1
Peterborough-R,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,1,1
Jaffrey-C,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,1,1
Mason-B,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,2,2
NewIpswich-B,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Milford-M,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,1,1
Concord-A,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,1
Concord-D,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Weare-I,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
NewBoston-M,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
NewLondon-SL,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Plainfield-E,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
NorthHaverhill-GC,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Plymouth-L,2,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Piermont-PM,1,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
SugarHill-SH,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Grafton-AH,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Derry-JF,1,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Durham-T,0,2015,2015-07-27,74.49385365853661,62.94839024390246,78.48780487804878,74.66326829268291,3,3,2,0,0
Litchfield-M,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,3,3
Litchfield-W,5,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,8,8
Hudson-S,5,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,5,5
Pelham-G,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,2,2
Milford-S,3,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,7,7
Amherst-P,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,6,7
Milford-L,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,1,1
Hollis-K,8,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,3,3
Hollis-B,2,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,4,4
Hollis-JL,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Hollis-L,1,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,1,1
Nashua-S,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,1,1
Antrim-T,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,1,1
Peterborough-R,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Jaffrey-C,2,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,2,2
Mason-B,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,2,1
NewIpswich-B,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Milford-M,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Concord-A,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Concord-D,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Weare-I,3,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
NewBoston-M,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Bradford-W,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
NewLondon-SL,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Plainfield-E,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
NorthHaverhill-GC,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Plymouth-L,2,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Piermont-PM,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
SugarHill-SH,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Grafton-AH,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Stratham-B,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Derry-JF,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Durham-T,0,2015,2015-08-03,69.4640414507772,57.675440414507754,131.86528497409327,69.16756476683938,2,2,2,0,0
Litchfield-M,1,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,5,5
Litchfield-W,12,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,7,7
Hudson-S,1,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,6,5
Pelham-G,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,2,2
Milford-S,4,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,7,7
Amherst-P,2,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,9,9
Milford-L,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,1,1
Hollis-K,3,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,5,5
Hollis-B,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,4,4
Hollis-JL,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,1,1
Hollis-L,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,2,2
Nashua-S,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Antrim-T,1,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,1,1
Peterborough-R,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Jaffrey-C,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,2,2
Mason-B,2,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,2,2
NewIpswich-B,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Milford-M,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Concord-A,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Concord-D,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Weare-I,1,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
NewBoston-M,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Bradford-W,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
NewLondon-SL,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Surry-G,2,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Plainfield-E,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
NorthHaverhill-GC,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Plymouth-L,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Piermont-PM,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
SugarHill-SH,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Grafton-AH,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Stratham-B,1,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Derry-JF,1,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Durham-T,0,2015,2015-08-10,70.92251162790697,62.276651162790714,98.79069767441861,70.48916279069765,3,3,3,0,0
Litchfield-M,1,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,8,9
Litchfield-W,2,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,6,6
Hudson-S,5,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,5,5
Pelham-G,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,2,2
Milford-S,9,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,6,7
Amherst-P,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,8,8
Milford-L,1,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,1,1
Hollis-K,1,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,7,7
Hollis-B,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,7,7
Hollis-JL,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,1,1
Hollis-L,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,4,4
Nashua-S,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,1,1
Antrim-T,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,1,1
Peterborough-R,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Jaffrey-C,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,3,3
Mason-B,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,2,2
NewIpswich-B,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Milford-M,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Concord-A,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Concord-D,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Weare-I,2,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
NewBoston-M,1,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,1,1
Bradford-W,2,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
NewLondon-SL,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Surry-G,3,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Plainfield-E,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
NorthHaverhill-GC,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Plymouth-L,1,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Piermont-PM,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
SugarHill-SH,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Bristol-W,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Grafton-AH,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Stratham-B,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Derry-JF,1,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Durham-T,0,2015,2015-08-17,72.93388157894739,67.5297368421051,97.30263157894737,73.14648026315794,3,3,3,0,0
Litchfield-M,2,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,6,6
Litchfield-W,2,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,7,7
Hudson-S,3,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,6,6
Pelham-G,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,2,2
Milford-S,16,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,6,6
Amherst-P,4,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,9,9
Milford-L,1,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,2,2
Hollis-K,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,6,6
Hollis-B,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,5,5
Hollis-JL,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,1,1
Hollis-L,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,3,3
Nashua-S,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Antrim-T,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,1,1
Peterborough-R,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Jaffrey-C,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,2,2
Mason-B,1,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,2,2
NewIpswich-B,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Milford-M,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Concord-A,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Concord-D,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Weare-I,1,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
NewBoston-M,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Bradford-W,2,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
NewLondon-SL,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Surry-G,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Plainfield-E,3,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
NorthHaverhill-GC,1,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Plymouth-L,1,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Piermont-PM,3,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
SugarHill-SH,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Bristol-W,2,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Grafton-AH,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Stratham-B,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Derry-JF,2,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Durham-T,0,2015,2015-08-24,70.50303501945521,63.42840466926074,86.96498054474708,70.71657587548634,3,3,3,0,0
Litchfield-M,0,2015,2015-08-31,70.73430232558131,59.60988372093022,95.69767441860465,71.13866279069765,2,2,2,3,3
Litchfield-W,0,2015,2015-08-31,70.73430232558131,59.60988372093022,95.69767441860465,71.13866279069765,2,2,2,9,9
Hudson-S,0,2015,2015-08-31,70.73430232558131,59.60988372093022,95.69767441860465,71.13866279069765,2,2,2,6,6
Pelham-G,0,2015,2015-08-31,70.73430232558131,59.60988372093022,95.69767441860465,71.13866279069765,2,2,2,2,2
Milford-S,0,2015,2015-08-31,70.73430232558131,59.60988372093022,95.69767441860465,71.13866279069765,2,2,2,6,6
Amherst-P,1,2015,2015-08-31,70.73430232558131,59.60988372093022,95.69767441860465,71.13866279069765,2,2,2,8,9
Milford-L,0,2015,2015-08-31,70.73430232558131,59.60988372093022,95.69767441860465,71.13866279069765,2,2,2,1,1
