farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm
Milford-S,1,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,10
Litchfield-M,2,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,6
Litchfield-W1,11,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Litchfield-W2,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Hudson-S,1,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Pelham-G,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,3
Hollis-K,1,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,9
Hollis-B1,5,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Hollis-JL,1,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Hollis-L,3,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,8
Antrim-T,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,5
Peterborough-R,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,1
Jaffrey-C,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
NewIpswich-B,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Mason-B,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,9
Milford-M,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Concord-A,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Weare-I,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
NewBoston-M,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Bradford-W,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
NewLondon-SL,0,2014,2014-08-11,66.11733990147778,57.97034482758625,99.35960591133005,64.40571428571424,9,9,8,0
Amherst-P,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Milford-S,1,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,14
Litchfield-M,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,10
Litchfield-W1,7,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Litchfield-W2,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Hudson-S,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Pelham-G,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,7
Milford-L,2,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Hollis-K,1,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,19
Hollis-B1,1,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Hollis-B2,2,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Hollis-JL,1,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Hollis-L,7,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,11
Antrim-T,3,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,8
Peterborough-R,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,3
Jaffrey-C,1,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
NewIpswich-B,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Mason-B,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,14
Milford-M,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Concord-A,1,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Weare-I,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
NewBoston-M,2,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Bradford-W,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
NewLondon-SL,0,2014,2014-08-18,64.44236559139776,54.98462365591404,151.88172043010752,64.4098924731182,11,12,12,0
Amherst-P,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Milford-S,1,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,14
Litchfield-M,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,7
Litchfield-W1,1,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Litchfield-W2,1,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Hudson-S,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Pelham-G,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,5
Milford-L,2,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Hollis-K,1,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,13
Hollis-B1,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Hollis-B2,1,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Hollis-JL,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Hollis-L,4,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,8
Antrim-T,1,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,8
Peterborough-R,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,1
Jaffrey-C,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
NewIpswich-B,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Mason-B,3,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,12
Milford-M,3,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Concord-A,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Weare-I,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
NewBoston-M,0,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
NewLondon-SL,1,2014,2014-08-25,70.02034682080927,59.333757225433516,121.15606936416185,69.3971098265896,10,10,10,0
Amherst-P,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Milford-S,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,11
Litchfield-M,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,8
Litchfield-W1,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Hudson-S,1,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Milford-L,3,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Hollis-K,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,11
Hollis-B1,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Hollis-B2,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Hollis-JL,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Hollis-L,6,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,8
Antrim-T,1,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,7
Peterborough-R,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,1
Jaffrey-C,4,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
NewIpswich-B,1,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Mason-B,16,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,9
Milford-M,1,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Concord-A,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Weare-I,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
NewBoston-M,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
NewLondon-SL,0,2014,2014-09-01,73.55940886699506,64.54610837438426,86.65024630541872,73.38862068965518,10,10,10,0
Milford-S,11,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,12
Litchfield-M,31,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,11
Litchfield-W1,32,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Hudson-S,12,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Milford-L,42,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Hollis-K,6,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,21
Hollis-B1,11,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Hollis-B2,3,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Hollis-JL,6,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Hollis-L,76,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,14
Antrim-T,15,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,6
Peterborough-R,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,6
Jaffrey-C,9,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
NewIpswich-B,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Mason-B,115,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,15
Milford-M,30,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Concord-A,9,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Weare-I,1,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
NewLondon-SL,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,12,11,11,0
Milford-S,4,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,14
Litchfield-M,20,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,9
Litchfield-W1,34,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Hudson-S,16,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Milford-L,16,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Hollis-K,29,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,16
Hollis-B1,30,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Hollis-B2,1,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Hollis-JL,3,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Hollis-L,41,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,12
Antrim-T,1,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,6
Peterborough-R,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,2
Jaffrey-C,6,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
NewIpswich-B,2,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Mason-B,11,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,14
Milford-M,5,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Concord-A,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Weare-I,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,11,11,11,0
Milford-S,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,15
Litchfield-M,3,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,9
Litchfield-W1,3,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Hudson-S,1,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Milford-L,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Hollis-K,7,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,18
Hollis-B1,4,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Hollis-JL,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Hollis-L,16,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,11
Antrim-T,1,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,7
Peterborough-R,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,2
Jaffrey-C,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
NewIpswich-B,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Mason-B,1,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,15
Milford-M,1,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Concord-A,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Weare-I,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,11,11,11,0
Milford-S,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,10
Litchfield-M,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,9
Litchfield-W1,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,0
Hudson-S,1,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,0
Milford-L,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,0
Hollis-K,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,13
Hollis-B1,2,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,0
Hollis-JL,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,0
Hollis-L,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,12
Antrim-T,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,4
Jaffrey-C,2,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,0
Mason-B,1,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,10
Milford-M,1,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,0
Concord-A,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,10,10,10,0
Milford-S,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,19
Litchfield-M,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,6
Litchfield-W1,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,0
Milford-L,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,0
Hollis-K,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,9
Hollis-B1,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,0
Hollis-JL,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,0
Hollis-L,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,7
Antrim-T,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,6
Jaffrey-C,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,0
Mason-B,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,13
Milford-M,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,10,10,9,0
Litchfield-M,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,9
Litchfield-W1,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,0
Milford-L,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,0
Hollis-K,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,12
Hollis-B1,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,0
Hollis-JL,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,0
Hollis-L,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,11
Antrim-T,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,5
Jaffrey-C,1,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,0
Mason-B,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,10
Milford-M,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,10,10,10,0
Hollis-JL-T,0,2018,2018-06-18,6.525835073068893,5.567536534446765,173.19415448851774,6.512886221294362,12,12,12,0
Claremont-TL,0,2018,2018-06-18,6.525835073068893,5.567536534446765,173.19415448851774,6.512886221294362,12,12,12,0
Hollis-K,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,11,12,12,14
Hollis-JL-T,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,11,12,12,0
NewLondon-SL,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,11,12,12,0
Meredith-M,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,11,12,12,0
CenterConway-S,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,11,12,12,0
Claremont-TL,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,11,12,12,0
Amherst-P,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Litchfield-M,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,16
Litchfield-W1,2,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Hudson-S,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Pelham-G,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,2
Hollis-K,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,14
Hollis-B1,1,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Hollis-JL-Pl,1,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Hollis-JL-T,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Hollis-L,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,22
Antrim-T,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,3
Jaffrey-C,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Mason-B,1,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,16
Milford-M,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Concord-A,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
NewLondon-SL,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Meredith-M,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
CenterConway-S,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Claremont-TL,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,11,12,12,0
Amherst-P,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Litchfield-M,1,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,14
Litchfield-W1,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Hudson-S,2,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Pelham-G,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,1
Hollis-K,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,11
Hollis-B1,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Hollis-JL-Pl,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Hollis-JL-T,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Hollis-L,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,20
Antrim-T,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,3
Peterborough-R,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Mason-B,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,15
Milford-M,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Concord-A,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
NewBoston-D,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
NewLondon-SL,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Meredith-M,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
CenterConway-S,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Claremont-TL,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,11,11,11,0
Amherst-P,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,11,11,11,0
Litchfield-M,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,11,11,11,15
Litchfield-W1,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,11,11,11,0
Hudson-S,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,11,11,11,0
Pelham-G,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,11,11,11,2
Hollis-K,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,11,11,11,13
Hollis-B1,2,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,11,11,11,0
