farm,trap_count,year,date,tempf,dwpf,drct,feel,regression_count,poisson_count,NB_count,poisson_count_farm,NB_count_farm
Peterborough-R,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Jaffrey-C,15,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,2,2
NewIpswich-B,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Mason-B,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,1,1
Milford-M,4,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Concord-A,1,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,2,2
Weare-I,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
NewLondon-SL,1,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Franconia,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Piermont,22,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
NorthHaverhill,43,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Enfield,1,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Plainfield,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Plymouth,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Bristol,0,2014,2014-09-08,58.97375565610854,51.84135746606327,166.87782805429865,58.68194570135738,2,2,2,0,0
Milford-S,3,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,2,2
Litchfield-M,3,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,2,2
Litchfield-W1,10,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Hudson-S,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Milford-L,35,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,5,5
Hollis-K,3,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,2,2
Hollis-B2,11,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Hollis-JL,1,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,1,1
Hollis-L,4,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,3,3
Antrim-T,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Peterborough-R,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Jaffrey-C,14,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,1,1
NewIpswich-B,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Mason-B,1,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,1,1
Milford-M,3,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Concord-A,4,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,2,2
Weare-I,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Franconia,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Piermont,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
NorthHaverhill,2,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Enfield,2,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Plainfield,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Plymouth,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Bristol,0,2014,2014-09-15,54.86718181818184,47.13127272727274,149.86363636363637,54.12954545454547,2,2,2,0,0
Milford-S,3,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,2,3
Litchfield-M,3,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,2,2
Litchfield-W1,3,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Hudson-S,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Milford-L,35,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,7,7
Hollis-K,3,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,2,2
Hollis-B2,4,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Hollis-JL,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,1,1
Hollis-L,10,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,4,4
Antrim-T,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,1,1
Peterborough-R,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Jaffrey-C,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,2,2
NewIpswich-B,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Mason-B,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,1,1
Milford-M,1,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,1
Concord-A,6,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,2,2
Weare-I,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Piermont,7,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
NorthHaverhill,5,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Plainfield,1,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Plymouth,0,2014,2014-09-22,59.59289617486339,50.11584699453552,164.3169398907104,59.04781420765024,3,2,3,0,0
Milford-S,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,2,2
Litchfield-M,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,1,0
Litchfield-W1,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,0,0
Hudson-S,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,0,0
Milford-L,8,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,3,2
Hollis-K,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,0,0
Hollis-B2,4,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,0,0
Hollis-JL,2,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,1,1
Hollis-L,10,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,1,1
Antrim-T,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,0,0
Jaffrey-C,3,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,0,0
Mason-B,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,1,1
Milford-M,2,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,0,0
Concord-A,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,1,1
Plymouth,0,2014,2014-09-29,56.54776556776551,52.36886446886452,107.47252747252747,56.17758241758239,1,1,1,0,0
Milford-S,1,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,5,5
Litchfield-M,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,7,7
Litchfield-W1,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,0,0
Milford-L,1,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,5,5
Hollis-K,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,2,2
Hollis-B2,1,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,0,0
Hollis-JL,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,3,3
Hollis-L,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,2,2
Antrim-T,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,0,0
Jaffrey-C,2,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,1,1
Mason-B,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,1,1
Milford-M,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,2,2
Plymouth,0,2014,2014-10-06,53.28077777777779,42.52977777777782,115.72222222222223,51.70438888888891,3,3,3,0,0
Litchfield-M,2,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,1,1
Litchfield-W1,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,0,0
Milford-L,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,3,2
Hollis-K,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,0,0
Hollis-B2,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,0,0
Hollis-JL,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,1,1
Hollis-L,5,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,1,1
Antrim-T,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,0,0
Jaffrey-C,2,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,0,0
Mason-B,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,1,1
Milford-M,0,2014,2014-10-13,60.96198581560287,55.581134751773,103.08510638297872,60.627517730496514,1,1,1,0,0
Meredith-M,0,2018,2018-06-18,6.525835073068893,5.567536534446765,173.19415448851774,6.512886221294362,3,2,2,0,0
Claremont-TL,0,2018,2018-06-18,6.525835073068893,5.567536534446765,173.19415448851774,6.512886221294362,3,2,2,0,0
Hollis-JL-T,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,2,2,2,0,0
Meredith-M,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,2,2,2,0,0
CenterConway-S,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,2,2,2,0,0
Claremont-TL,0,2018,2018-06-25,8.632530120481928,7.8556836039811415,144.96595075955997,8.730146673651133,2,2,2,0,0
Amherst-P,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Milford-S,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,1,1
Litchfield-M,1,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,3,2
Litchfield-W1,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Hudson-S,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Pelham-G,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Hollis-K,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,1,1
Hollis-B1,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Hollis-JL-PL,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Hollis-JL-T,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Hollis-L,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,4,4
Antrim-T,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,2,3
Peterborough-R,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Jaffrey-C,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
NewIpswich-B,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Mason-B,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,1,1
Milford-M,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Concord-A,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,6,6
NewBoston-D,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Meredith-M,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
CenterConway-S,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Claremont-TL,0,2018,2018-07-02,7.3689381933439,6.268885367142096,145.33016376122558,7.5659323824617015,2,2,2,0,0
Amherst-P,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Milford-S,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,2,1
Litchfield-M,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,3,3
Litchfield-W1,1,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Hudson-S,2,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Pelham-G,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Hollis-K,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,1,1
Hollis-B1,2,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Hollis-JL-PL,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Hollis-JL-T,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Hollis-L,2,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,3,3
Antrim-T,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,2,2
Peterborough-R,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Jaffrey-C,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
NewIpswich-B,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Mason-B,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,1,1
Milford-M,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Concord-A,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,5,6
Weare-I,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Weare-D,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
NewBoston-D,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
NewLondon-SL,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Meredith-M,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
CenterConway-S,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Claremont-TL,0,2018,2018-07-09,6.694638340920585,5.635710672736471,130.354071825999,6.631790591805763,2,2,2,0,0
Amherst-P,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Milford-S,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,1,1
Litchfield-M,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,2,2
Litchfield-W1,1,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Hudson-S,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Pelham-G,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Milford-L,1,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,3,3
Hollis-K,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,1,1
Hollis-B1,1,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Hollis-JL-PL,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Hollis-JL-T,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Hollis-L,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,4,4
Antrim-T,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,2,2
Peterborough-R,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Jaffrey-C,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
NewIpswich-B,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Mason-B,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,1,1
Milford-M,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Concord-A,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,5,5
Weare-I,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Weare-D,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
NewBoston-D,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
NewLondon-SL,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Meredith-M,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
CenterConway-S,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Claremont-TL,0,2018,2018-07-16,9.247247929858741,8.553531417437895,139.88309790550414,9.309167072576711,2,2,2,0,0
Amherst-P,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Milford-S,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,1,1
Litchfield-M,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,2,2
Litchfield-W1,1,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Litchfield-W2,1,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Hudson-S,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Pelham-G,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Milford-L,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,3,3
Hollis-K,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,1,1
Hollis-B1,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Hollis-JL-PL,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Hollis-JL-T,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Hollis-L,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,3,3
Antrim-T,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,2,2
Peterborough-R,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Jaffrey-C,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
NewIpswich-B,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Mason-B,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,2,2
Milford-M,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Concord-A,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,5,5
Weare-I,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Weare-D,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
NewBoston-D,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
NewLondon-SL,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Meredith-M,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
CenterConway-S,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Claremont-TL,0,2018,2018-07-23,11.10209077001531,10.641305456399806,126.00713921468639,11.34801121876594,2,2,2,0,0
Amherst-P,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Milford-S,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,2,1
Litchfield-M,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,3,2
Litchfield-W1,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Litchfield-W2,1,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Hudson-S,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Pelham-G,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Milford-L,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,2,2
Hollis-K,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Hollis-B1,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Hollis-JL-PL,2,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Hollis-JL-T,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Hollis-L,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,2,2
Antrim-T,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,1,1
Peterborough-R,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Jaffrey-C,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
NewIpswich-B,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Mason-B,1,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,2,2
Milford-M,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,1,1
Concord-A,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,4,5
Weare-I,0,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
Weare-D,1,2018,2018-07-30,9.787544303797468,9.283037974683548,104.75949367088607,9.767326582278484,2,2,2,0,0
